rank,name_russian,name_english,name_original,film_url,country,production_year,soviet_release_year,viewers_total,avg_ticket_price_rub,box_office_rubles
100,Гонка века,,,https://www.kino-teatr.ru/kino/movie/sov/1432/annot/,,1986,1986,3400000,0.56,1904000.00
101,Ультиматум,,,https://www.kino-teatr.ru/kino/movie/euro/97915/annot/,Польша,1984,1986,3300000,0.56,1848000.00
102,Эдит и Марсель,,,https://www.kino-teatr.ru/kino/movie/euro/52042/annot/,Франция,1983,1986,3300000,0.56,1848000.00
103,Это было в Париже,,,https://www.kino-teatr.ru/kino/movie/hollywood/20053/annot/,Канада,1984,1986,3300000,0.56,1848000.00
104,Пять тысяч за голову Мевлуда,,,https://www.kino-teatr.ru/kino/movie/sov/10329/annot/,,1985,1986,3300000,0.56,1848000.00
105,Сентиментальное путешествие на картошку,,,https://www.kino-teatr.ru/kino/movie/sov/6377/annot/,,1986,1986,3300000,0.56,1848000.00
106,Встретимся в метро,,,https://www.kino-teatr.ru/kino/movie/sov/1249/annot/,,1985,1986,3200000,0.56,1792000.00
107,Чужая белая и рябой,,,https://www.kino-teatr.ru/kino/movie/sov/7936/annot/,,1986,1986,3200000,0.56,1792000.00
108,"Удивительная находка, или Самые обыкновенные чудеса",,,https://www.kino-teatr.ru/kino/movie/sov/7420/annot/,,1986,1986,3100000,0.56,1736000.00
109,Набат на рассвете,,,https://www.kino-teatr.ru/kino/movie/sov/4210/annot/,,1985,1986,3100000,0.56,1736000.00
110,Под знаком однорогой коровы,,,https://www.kino-teatr.ru/kino/movie/sov/9725/annot/,,1986,1986,3000000,0.56,1680000.00
111,Катастрофу не разрешаю,,,https://www.kino-teatr.ru/kino/movie/sov/2951/annot/,,1985,1986,3000000,0.56,1680000.00
112,Белая роза бессмертия,,,https://www.kino-teatr.ru/kino/movie/sov/468/annot/,,1984,1986,2900000,0.56,1624000.00
113,Матвеева радость,,,https://www.kino-teatr.ru/kino/movie/sov/3754/annot/,,1985,1986,2900000,0.56,1624000.00
114,Каждый охотник желает знать...,,,https://www.kino-teatr.ru/kino/movie/sov/2828/annot/,,1985,1986,2900000,0.56,1624000.00
115,С юбилеем подождём,,,https://www.kino-teatr.ru/kino/movie/sov/6158/annot/,,1985,1986,2800000,0.56,1568000.00
116,Легенда о бессмертии,,,https://www.kino-teatr.ru/kino/movie/sov/9545/annot/,,1985,1986,2700000,0.56,1512000.00
117,Во времена волчьих законов,,,https://www.kino-teatr.ru/kino/movie/sov/9378/annot/,,1984,1986,2700000,0.56,1512000.00
118,Осторожно - Василёк!,,,https://www.kino-teatr.ru/kino/movie/sov/4836/annot/,,1985,1986,2700000,0.56,1512000.00
119,Третье поколение,,,https://www.kino-teatr.ru/kino/movie/sov/7235/annot/,,1985,1986,2700000,0.56,1512000.00
120,Площадь Восстания,,,https://www.kino-teatr.ru/kino/movie/sov/5166/annot/,,1985,1986,2700000,0.56,1512000.00
121,Поездки на старом автомобиле,,,https://www.kino-teatr.ru/kino/movie/sov/5309/annot/,,1985,1986,2700000,0.56,1512000.00
122,Путешествие пана Кляксы,,,https://www.kino-teatr.ru/kino/movie/euro/5856/annot/,СССР,1985,1986,2400000,0.56,1344000.00
123,От зарплаты до зарплаты,,,https://www.kino-teatr.ru/kino/movie/sov/4857/annot/,,1985,1986,2300000,0.56,1288000.00
124,Мой дом на зеленых холмах,,,https://www.kino-teatr.ru/kino/movie/sov/8532/annot/,,1985,1986,2200000,0.56,1232000.00
125,Я ей нравлюсь,,,https://www.kino-teatr.ru/kino/movie/sov/8375/annot/,,1985,1986,2200000,0.56,1232000.00
126,Счастливые дни Муми-Троллей,,,https://www.kino-teatr.ru/kino/movie/euro/173808/annot/,Польша,1985,1986,2000000,0.56,1120000.00
127,Господин гимназист,,,https://www.kino-teatr.ru/kino/movie/sov/1485/annot/,,1985,1986,2000000,0.56,1120000.00
128,Семь криков в океане,,,https://www.kino-teatr.ru/kino/movie/sov/6353/annot/,,1986,1986,2000000,0.56,1120000.00
129,55 градусов ниже нуля,,,https://www.kino-teatr.ru/kino/movie/sov/31/annot/,,1986,1986,1900000,0.56,1064000.00
130,Искушение Дон-Жуана,,,https://www.kino-teatr.ru/kino/movie/sov/2745/annot/,,1985,1986,1900000,0.56,1064000.00
131,В одном маленьком городе,,,https://www.kino-teatr.ru/kino/movie/sov/751/annot/,,1985,1986,1900000,0.56,1064000.00
132,Затянувшийся экзамен,,,https://www.kino-teatr.ru/kino/movie/sov/2409/annot/,,1986,1986,1800000,0.56,1008000.00
133,Серебряная пряжа Каролины,,,https://www.kino-teatr.ru/kino/movie/sov/6400/annot/,,1984,1986,1800000,0.56,1008000.00
134,Фуэте,,,https://www.kino-teatr.ru/kino/movie/sov/7595/annot/,,1986,1986,1800000,0.56,1008000.00
135,Оранжевый дождик,,,https://www.kino-teatr.ru/kino/movie/euro/139366/annot/,Венгрия,1974,1986,1700000,0.56,952000.00
136,Лермонтов,,,https://www.kino-teatr.ru/kino/movie/sov/3447/annot/,,1986,1986,1700000,0.56,952000.00
137,Случай в чёрной пещере,,,https://www.kino-teatr.ru/kino/movie/euro/173828/annot/,Румыния,1984,1986,1600000,0.56,896000.00
138,Проделки близнецов,,,https://www.kino-teatr.ru/kino/movie/euro/98643/annot/,Польша,1980,1986,1600000,0.56,896000.00
139,Пари с волшебницей,,,https://www.kino-teatr.ru/kino/movie/euro/52071/annot/,Румыния,1984,1986,1600000,0.56,896000.00
140,Дэниел,,,https://www.kino-teatr.ru/kino/movie/hollywood/22353/annot/,США,1983,1986,1600000,0.56,896000.00
141,Последнее воскресенье,,,https://www.kino-teatr.ru/kino/movie/sov/10422/annot/,,1985,1986,1600000,0.56,896000.00
142,Проводы невесты,,,https://www.kino-teatr.ru/kino/movie/sov/5732/annot/,,1985,1986,1600000,0.56,896000.00
143,День колибри,,,https://www.kino-teatr.ru/kino/movie/euro/90883/annot/,Польша,1984,1986,1600000,0.56,896000.00
144,Супружеская неверность,,,https://www.kino-teatr.ru/kino/movie/euro/173882/annot/,ГДР,1980,1986,1500000,0.56,840000.00
145,Бронзовый ключ,,,https://www.kino-teatr.ru/kino/movie/euro/135461/annot/,Болгария,1983,1986,1500000,0.56,840000.00
146,Ян Бибиян,,,https://www.kino-teatr.ru/kino/movie/euro/102649/annot/,Болгария,1985,1986,1500000,0.56,840000.00
147,Верните бабушку,,,https://www.kino-teatr.ru/kino/movie/sov/872/annot/,,1985,1986,1500000,0.56,840000.00
148,Дикий ветер,,,https://www.kino-teatr.ru/kino/movie/euro/1839/annot/,СССР,1985,1986,1500000,0.56,840000.00
149,Взрыв будет в пять,,,https://www.kino-teatr.ru/kino/movie/euro/133418/annot/,Чехословакия,1984,1986,1400000,0.56,784000.00
150,"Куда идёшь, солдат?",,,https://www.kino-teatr.ru/kino/movie/sov/8488/annot/,,1985,1986,1400000,0.56,784000.00
151,Украли жениха,,,https://www.kino-teatr.ru/kino/movie/sov/7436/annot/,,1985,1986,1400000,0.56,784000.00
152,По следам Бартека,,,https://www.kino-teatr.ru/kino/movie/euro/136695/annot/,Польша,1982,1986,1300000,0.56,728000.00
153,Тайна семьи Фаранга,,,https://www.kino-teatr.ru/kino/movie/euro/100413/annot/,Румыния,1984,1986,1300000,0.56,728000.00
154,Первое ралли,,,https://www.kino-teatr.ru/kino/movie/euro/110356/annot/,Румыния,1984,1986,1300000,0.56,728000.00
155,Нейлоновая ёлка,,,https://www.kino-teatr.ru/kino/movie/sov/4395/annot/,,1985,1986,1300000,0.56,728000.00
156,Ошибка старого волшебника,,,https://www.kino-teatr.ru/kino/movie/euro/87948/annot/,ГДР,1983,1986,1300000,0.56,728000.00
157,След бобра,,,https://www.kino-teatr.ru/kino/movie/euro/174050/annot/,ГДР,1984,1986,1200000,0.56,672000.00
158,Баллада о старом оружии,,,https://www.kino-teatr.ru/kino/movie/sov/363/annot/,,1986,1986,1200000,0.56,672000.00
159,Галакс,,,https://www.kino-teatr.ru/kino/movie/euro/124012/annot/,Румыния,1983,1986,1100000,0.56,616000.00
160,Экспериментатор,,,https://www.kino-teatr.ru/kino/movie/euro/90473/annot/,Чехословакия,1983,1986,1100000,0.56,616000.00
161,Право любить,,,https://www.kino-teatr.ru/kino/movie/sov/5549/annot/,,1985,1986,1100000,0.56,616000.00
162,В одну единственную жизнь,,,https://www.kino-teatr.ru/kino/movie/sov/753/annot/,,1986,1986,1100000,0.56,616000.00
163,"Счастлив, кто любил...",,,https://www.kino-teatr.ru/kino/movie/sov/6906/annot/,,1986,1986,1100000,0.56,616000.00
164,Светлячки,,,https://www.kino-teatr.ru/kino/movie/sov/10996/annot/,,1985,1986,1000000,0.56,560000.00
165,Тревоги первых птиц,,,https://www.kino-teatr.ru/kino/movie/sov/7220/annot/,,1985,1986,1000000,0.56,560000.00
166,Остались только слёзы,,,https://www.kino-teatr.ru/kino/movie/euro/135463/annot/,Чехословакия,1983,1986,900000,0.56,504000.00
167,И никто на свете...,,,https://www.kino-teatr.ru/kino/movie/sov/2590/annot/,,1985,1986,900000,0.56,504000.00
168,Старый причал,,,https://www.kino-teatr.ru/kino/movie/sov/6781/annot/,,1984,1986,900000,0.56,504000.00
169,Жил-был доктор...,,,https://www.kino-teatr.ru/kino/movie/sov/2265/annot/,,1984,1986,900000,0.56,504000.00
170,Вишнёвый омут,,,https://www.kino-teatr.ru/kino/movie/sov/974/annot/,,1985,1986,900000,0.56,504000.00
171,Ради нескольких строчек,,,https://www.kino-teatr.ru/kino/movie/sov/5904/annot/,,1985,1986,800000,0.56,448000.00
172,Великий поход за невестой,,,https://www.kino-teatr.ru/kino/movie/sov/854/annot/,,1984,1986,700000,0.56,392000.00
173,Джигит всегда джигит,,,https://www.kino-teatr.ru/kino/movie/sov/1818/annot/,,1985,1986,700000,0.56,392000.00
174,У всех таланты,,,https://www.kino-teatr.ru/kino/movie/euro/100490/annot/,Чехословакия,1984,1986,600000,0.56,336000.00
175,Ерма,,,https://www.kino-teatr.ru/kino/movie/euro/50887/annot/,ФРГ,1984,1986,600000,0.56,336000.00
176,Объятие мечты,,,https://www.kino-teatr.ru/kino/movie/sov/15632/annot/,,1986,1986,600000,0.56,336000.00
177,Горький можжевельник,,,https://www.kino-teatr.ru/kino/movie/sov/10074/annot/,,1985,1986,600000,0.56,336000.00
178,Говорящий родник,,,https://www.kino-teatr.ru/kino/movie/sov/1399/annot/,,1985,1986,600000,0.56,336000.00
179,Право на риск,,,https://www.kino-teatr.ru/kino/movie/euro/172751/annot/,Румыния,1984,1986,500000,0.56,280000.00
180,Встреча,,,https://www.kino-teatr.ru/kino/movie/euro/119586/annot/,Румыния,1982,1986,500000,0.56,280000.00
181,Весенняя симфония,,,https://www.kino-teatr.ru/kino/movie/euro/25525/annot/,ГДР,1983,1986,500000,0.56,280000.00
182,Я тебя помню,,,https://www.kino-teatr.ru/kino/movie/sov/8197/annot/,,1985,1986,500000,0.56,280000.00
183,Ранний снег в Мюнхене,,,https://www.kino-teatr.ru/kino/movie/euro/172749/annot/,Югославия,1984,1986,400000,0.56,224000.00
184,Карьера,,,https://www.kino-teatr.ru/kino/movie/euro/151485/annot/,Чехословакия,1984,1986,400000,0.56,224000.00
185,Обездоленные,,,https://www.kino-teatr.ru/kino/movie/sov/9748/annot/,,1985,1986,400000,0.56,224000.00
186,Ночные шёпоты,,,https://www.kino-teatr.ru/kino/movie/sov/4549/annot/,,1985,1986,400000,0.56,224000.00
187,Легенда о Сурамской крепости,,,https://www.kino-teatr.ru/kino/movie/sov/3415/annot/,,1984,1986,400000,0.56,224000.00
188,Комедиант,,,https://www.kino-teatr.ru/kino/movie/euro/172701/annot/,Чехословакия,1984,1986,300000,0.56,168000.00
189,"Не слышал, не видел, не знаю",,,https://www.kino-teatr.ru/kino/movie/euro/172699/annot/,Болгария,1984,1986,300000,0.56,168000.00
190,Возвращение из ада,,,https://www.kino-teatr.ru/kino/movie/euro/59383/annot/,Румыния,1983,1986,300000,0.56,168000.00
191,На страже своей стоять буду,,,https://www.kino-teatr.ru/kino/movie/euro/21122/annot/,Польша,1984,1986,300000,0.56,168000.00
192,Сувенир,,,https://www.kino-teatr.ru/kino/movie/sov/15607/annot/,,1986,1986,300000,0.56,168000.00
193,Собеседник по желанию,,,https://www.kino-teatr.ru/kino/movie/euro/153782/annot/,Болгария,1984,1986,200000,0.56,112000.00
194,"Что с вами, доктор?",,,https://www.kino-teatr.ru/kino/movie/euro/139597/annot/,Чехословакия,1984,1986,200000,0.56,112000.00
195,Воскресенье за городом,,,https://www.kino-teatr.ru/kino/movie/euro/46045/annot/,Франция,1984,1986,200000,0.56,112000.00
196,Ночная иллюзия,,,https://www.kino-teatr.ru/kino/movie/sov/11841/annot/,,1985,1986,200000,0.56,112000.00
197,Атомный храм,,,https://www.kino-teatr.ru/kino/movie/euro/172431/annot/,Чехословакия,1984,1986,100000,0.56,56000.00
198,Я жду тебя давно,,,https://www.kino-teatr.ru/kino/movie/euro/151487/annot/,Болгария,1984,1986,100000,0.56,56000.00
199,Капитан Аракел,,,https://www.kino-teatr.ru/kino/movie/sov/11061/annot/,,1985,1986,100000,0.56,56000.00
200,Каракумский репортаж,,,https://www.kino-teatr.ru/kino/movie/sov/2920/annot/,,1985,1986,100000,0.56,56000.00
201,Восстание в Тимоке,,,https://www.kino-teatr.ru/kino/movie/euro/172407/annot/,Югославия,1983,1986,60000,0.56,33600.00
202,Закат колодцев,,,https://www.kino-teatr.ru/kino/movie/euro/172377/annot/,Румыния,1984,1986,40000,0.56,22400.00
1,Человек с бульвара Капуцинов,,,https://www.kino-teatr.ru/kino/movie/sov/7783/annot/,,1987,1987,44300000,0.57,25251000.00
2,Акселератка,,,https://www.kino-teatr.ru/kino/movie/sov/165/annot/,,1987,1987,38100000,0.57,21717000.00
3,Прости,,,https://www.kino-teatr.ru/kino/movie/sov/5772/annot/,,1986,1987,37600000,0.57,21432000.00
4,Курьер,,,https://www.kino-teatr.ru/kino/movie/sov/3377/annot/,,1986,1987,34400000,0.57,19608000.00
5,Хорошо сидим!,,,https://www.kino-teatr.ru/kino/movie/sov/7645/annot/,,1986,1987,30000000,0.57,17100000.00
6,Забытая мелодия для флейты,,,https://www.kino-teatr.ru/kino/movie/sov/2318/annot/,,1987,1987,26000000,0.57,14820000.00
7,Человек со звезды,,,https://www.kino-teatr.ru/kino/movie/hollywood/26818/annot/,США,1984,1987,23300000,0.57,13281000.00
8,Трое мужчин и младенец в люльке,,,https://www.kino-teatr.ru/kino/movie/euro/35544/annot/,Франция,1985,1987,22900000,0.57,13053000.00
9,Выкуп,,,https://www.kino-teatr.ru/kino/movie/sov/1300/annot/,,1986,1987,19300000,0.57,11001000.00
10,Новые сказки Шахерезады,,,https://www.kino-teatr.ru/kino/movie/asia/4513/annot/,СССР,1986,1987,18900000,0.57,10773000.00
11,"Ва-банк 2, или Ответный удар",,,https://www.kino-teatr.ru/kino/movie/euro/25483/annot/,Польша,1984,1987,18500000,0.57,10545000.00
12,"Плюмбум, или Опасная игра",,,https://www.kino-teatr.ru/kino/movie/sov/5169/annot/,,1986,1987,17700000,0.57,10089000.00
13,Ягуар,,,https://www.kino-teatr.ru/kino/movie/sov/8212/annot/,,1986,1987,17500000,0.57,9975000.00
14,Взломщик,,,https://www.kino-teatr.ru/kino/movie/sov/934/annot/,,1987,1987,17300000,0.57,9861000.00
15,Перехват,,,https://www.kino-teatr.ru/kino/movie/sov/5081/annot/,,1986,1987,17300000,0.57,9861000.00
16,Крик дельфина,,,https://www.kino-teatr.ru/kino/movie/sov/3286/annot/,,1986,1987,17200000,0.57,9804000.00
17,Двое на острове слёз,,,https://www.kino-teatr.ru/kino/movie/sov/1673/annot/,,1986,1987,15900000,0.57,9063000.00
18,Охота на дракона,,,https://www.kino-teatr.ru/kino/movie/latin/4921/annot/,СССР,1986,1987,15700000,0.57,8949000.00
19,Как стать звездой,,,https://www.kino-teatr.ru/kino/movie/sov/2865/annot/,,1986,1987,15700000,0.57,8949000.00
20,Кин-дза-дза!,,,https://www.kino-teatr.ru/kino/movie/sov/2983/annot/,,1986,1987,15700000,0.57,8949000.00
21,Одинокая женщина желает познакомиться,,,https://www.kino-teatr.ru/kino/movie/sov/4675/annot/,,1986,1987,14300000,0.57,8151000.00
22,Завтра была война,,,https://www.kino-teatr.ru/kino/movie/sov/2327/annot/,,1987,1987,13500000,0.57,7695000.00
23,Детская площадка,,,https://www.kino-teatr.ru/kino/movie/sov/1803/annot/,,1987,1987,13200000,0.57,7524000.00
24,Наградить (посмертно),,,https://www.kino-teatr.ru/kino/movie/sov/4216/annot/,,1986,1987,12200000,0.57,6954000.00
